web-scraper-order,web-scraper-start-url,linki,linki-href
"1630625562-146","https://www.msn.com/en-us/Sports","Giants roster move: Giants add veteran center Matt Skura to practice…
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/nfl/giants-roster-move-giants-add-veteran-center-matt-skura-to-practice-squad/ar-AAO2m55"
"1630625562-360","https://www.msn.com/en-us/Sports","'A cultural thing': Cricket defines British-Indian identity
                        Three flags fluttering above the pavilion of London's Oval cricket ground neatly symbolised the interchangeable identities of Britain's ethnic minorities at the fourth Test between England and India on Thursday. A British Union Jack flew highest in the middle, flanked by England's Saint George's Cross and an…
                            
                                    


                AFP","https://www.msn.com/en-us/news/world/a-cultural-thing-cricket-defines-british-indian-identity/ar-AAO1UxI"
"1630625562-466","https://www.msn.com/en-us/Sports","Video
                            
                        Barkley vs. Adams: Who is the better fantasy first-round pick?
                            
                                    


                NFL","https://www.msn.com/en-us/sports/nflvideos/barkley-vs-adams-who-is-the-better-fantasy-first-round-pick/vi-AAO1EkC"
"1630625562-294","https://www.msn.com/en-us/Sports","Atwater has some ‘simple’ advice for special teams: ‘Just contain’
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/nfl/atwater-has-some-simple-advice-for-special-teams-just-contain/ar-AAO1YTb"
"1630625562-764","https://www.msn.com/en-us/Sports","Photos
                            
                        6 takeaways from Robert Saleh's post-roster cuts press conference
                            
                                    


                SMG","https://www.msn.com/en-us/sports/nfl/6-takeaways-from-robert-salehs-post-roster-cuts-press-conference/ss-AANZAqx"
"1630625562-664","https://www.msn.com/en-us/Sports","Vikings re-sign Everson Griffen and Andrew DePaola, release Britton…
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/nfl/vikings-re-sign-everson-griffen-and-andrew-depaola-release-britton-colquitt/ar-AANZPIW"
"1630625562-725","https://www.msn.com/en-us/Sports","Brian Gutekunst: I thought Jordan Love had a fantastic training camp
                        One of the Packers priorities in the 2021 preseason was to get quarterback Jordan Love as many reps as possible. A shoulder injury kept Love out for about a week, but he came back and played in the team’s preseason finale against Buffalo. Overall, Love finished the preseason 24-of-35 passing for 271…
                            
                                    


                NBC Sports","https://www.msn.com/en-us/sports/nfl/brian-gutekunst-i-thought-jordan-love-had-a-fantastic-training-camp/ar-AANZVEz"
"1630625562-333","https://www.msn.com/en-us/Sports","Bradley Chubb out of practice with ankle injury
                        Broncos edge rusher Bradley Chubb didn’t practice on Wednesday and he’ll be sitting out the rest of this week as well. Head coach Vic Fangio told reporters on Thursday that Chubb hurt his ankle during one of their late August practices. It is not the same ankle that Chubb had surgery on earlier this offseason. [more]
                            
                                    


                NBC Sports","https://www.msn.com/en-us/sports/nfl/bradley-chubb-out-of-practice-with-ankle-injury/ar-AAO22iD"
"1630625562-719","https://www.msn.com/en-us/Sports","Patriots release linebacker Harvey Langi in procedural move as…
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/nfl/patriots-release-linebacker-harvey-langi-in-procedural-move-as-wideout-nkeal-harry-nears-injured-reserve/ar-AANZGPh"
"1630625562-492","https://www.msn.com/en-us/Sports","Three reasons the Rams can win 2022 Super Bowl: Defensive stars…
                            
                                    


                CBS Sports","https://www.msn.com/en-us/sports/nfl/three-reasons-the-rams-can-win-2022-super-bowl-defensive-stars-quarterback-upgrade-and-the-5-percent-theory/ar-AAO1qkX"
"1630625562-98","https://www.msn.com/en-us/Sports","Emma Raducanu marches on in New York with emphatic win over…
                            
                                    


                Tennis365","https://www.msn.com/en-us/sports/tennis/emma-raducanu-marches-on-in-new-york-with-emphatic-win-over-zhang-shuai/ar-AAO2bNW"
"1630625562-554","https://www.msn.com/en-us/Sports","5 teams that should sign former Ducks running back Royce Freeman
                        In a move that was widely anticipated, the Denver Broncos are parting ways with former Oregon Ducks running back Royce Freeman. Freeman initially joined the Broncos as a third round pick in 2018. He was productive in his first two seasons - especially as a rookie w
                            
                                    


                Ducks Wire","https://www.msn.com/en-us/sports/ncaafb/5-teams-that-should-sign-former-ducks-running-back-royce-freeman/ar-AAO2nr0"
"1630625562-1014","https://www.msn.com/en-us/Sports","Manchester City Lead Race for Erling Haaland -report
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/soccer/manchester-city-lead-race-for-erling-haaland-report/ar-AANYWQU"
"1630625562-60","https://www.msn.com/en-us/Sports","A good season could set up Jameis Winston for a great payday in 2022
                        Jameis Winston’s football future starts now. After two humbling seasons, he might never have a better opportunity to rewrite the narrative of his career. He’s not Drew Brees, but he doesn’t have to be. A good season with the New Orleans Saints probably will lead to a great payday next year. No more…
                            
                                    


                The Comeback","https://www.msn.com/en-us/sports/nfl/a-good-season-could-set-up-jameis-winston-for-a-great-payday-in-2022/ar-AAO1ygO"
"1630625562-700","https://www.msn.com/en-us/Sports","Bayern Munich’s Joshua Kimmich talks Germany’s qualifier against…
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/soccer/bayern-munichs-joshua-kimmich-talks-germanys-qualifier-against-lichtenstein/ar-AANZOPn"
"1630625562-840","https://www.msn.com/en-us/Sports","Beat LGHL: Join our college pick’em league and win prizes this season
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/ncaafb/beat-lghl-join-our-college-pickem-league-and-win-prizes-this-season/ar-AANZmXP"
"1630625562-709","https://www.msn.com/en-us/Sports","Opinion: College football is evolving past coaches like Nick Rolovich, even…
                            
                                    


                USA TODAY SPORTS","https://www.msn.com/en-us/sports/ncaafb/opinion-college-football-is-evolving-past-coaches-like-nick-rolovich-even-if-a-few-are-still-around/ar-AANZQWt"
"1630625562-580","https://www.msn.com/en-us/Sports","Amick: Kings Refused To Include Fox, Haliburton In Simmons Deal
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/more-sports/amick-kings-refused-to-include-fox-haliburton-in-simmons-deal/ar-AAO0dKU"
"1630625562-822","https://www.msn.com/en-us/Sports","Team Preview: Fresno State offense will test Oregon's young…
                        If Mario Cristobal's goal is to schedule good competition for his Oregon Ducks football team right away in Week 1, mission accomplished. It would be easy to invite a team from the Football Championship Subdivision such as Portland State to begin the first normal season…
                            
                                    


                Ducks Wire","https://www.msn.com/en-us/sports/ncaafb/team-preview-fresno-state-offense-will-test-oregons-young-secondary/ar-AANZp5L"
"1630625562-262","https://www.msn.com/en-us/Sports","Mauricio Dubón is back!
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/mlb/mauricio-dub%c3%b3n-is-back/ar-AAO2hjR"
